userid,nodeid,group,label,date_start,date_end,formatted,latitude,longitude,placeid,street_address,route,intersection,political,country,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,administrative_area_level_4,administrative_area_level_5,colloquial_area,locality,ward,sublocality,neighborhood,premise,subpremise,postal_code,natural_feature,airport,park,point_of_interest,floor,establishment,parking,post_box,postal_town,room,street_number,bus_station,train_station,transit_station,last_updated,last_retrieved
58e40cbd-6152-4e19-98da-446dd056d249,2c0a2e92-84f6-496e-9042-493f6e031283,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/2/2016 13:24,10/24/2016
58e40cbd-6152-4e19-98da-446dd056d249,6dc32242-e6a3-4fd5-b949-0f8334fd4b5f,organization,OHIO STREET DAR ES SALAAM TANZANIA,5/1/2016,,"Ohio St, Dar es Salaam, Tanzania",-6.8134909,39.2895126,ChIJ1VN54hFLXBgRbqHwT7BRfzE,,Ohio Street,,,Tanzania,,Ilala,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/2/2016 13:24,10/24/2016
58e40cbd-6152-4e19-98da-446dd056d249,f8fc3583-499e-4429-8aff-cf74700790d1,event,MZUMBE UNIVERSITY MOROGORO TANZANIA,7/1/2016,7/1/2016,Tanzania,-6.8920498,37.5616608,ChIJg75Pyq9oWhgRC-UEDjkUghs,,,,,Tanzania,Morogoro,Morogoro,,,,,,,,,,,,,,,,,,,,,,,,,,8/2/2016 13:24,10/24/2016
59411f35-796d-4cc9-be1b-7b7c6f64b27f,f6150133-f60f-42d1-a38e-03b350ce8865,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
5a20d304-5226-4363-a2e9-0b814f23ee0d,9ed01146-780c-4816-ba2d-bdbc0e0a2cd0,organization,DAR ES SALAAM TANZANIA,4/1/2016,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/10/2016 13:56,10/24/2016
5a20d304-5226-4363-a2e9-0b814f23ee0d,c3d9db7e-6588-4455-96fe-4e06c1b113e2,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/10/2016 13:56,10/24/2016
5aa00c8c-f5f3-4e9b-b139-da7977ddf9cc,6c607561-181a-4893-b571-c5794da7aac9,organization,MSASANI DAR ES SALAAM TANZANIA,12/1/2015,,"Masaki, Dar es Salaam, Tanzania",-6.7473712,39.2816963,ChIJ5bBHQQhNXBgRPkNDhJMNyaI,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/3/2016 13:03,10/24/2016
5aa00c8c-f5f3-4e9b-b139-da7977ddf9cc,0fd6280b-3b9e-4229-b406-5dcf997b5608,location,COSTECH DAR ES SALAAM TANZANIA,,,"Kijitonyama, Dar es Salaam, Tanzania",-6.7745419,39.2411957,ChIJL9E9ySZMXBgRhgxWjNNRiak,,,,,Tanzania,,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/3/2016 13:03,10/24/2016
5aa00c8c-f5f3-4e9b-b139-da7977ddf9cc,e06afbf4-14c4-4af5-8fcd-cdc6f8e6a631,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/3/2016 13:03,10/24/2016
5b29bfc5-8347-482a-8f1c-cbf87e1acf9d,888dc2a9-8821-46a0-b934-da72ddbbb0c7,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,7/27/2016 9:25,10/24/2016
5b29bfc5-8347-482a-8f1c-cbf87e1acf9d,b2b8b408-84c3-4efb-b227-0b84f8cfdee7,location,LUMINA CONSTANA COUNTY ROMANIA,,,"Lumina 907175, Romania",44.2913399,28.5627785,ChIJlZDipm30ukARwJXbfqWXa5c,,,,,Romania,Constanța County,Lumina,,,,,Lumina,,,,,,907175,,,,,,,,,,,,,,,7/27/2016 9:25,10/24/2016
5b29bfc5-8347-482a-8f1c-cbf87e1acf9d,6591e068-1fa8-450b-8d70-fd96a26ad593,organization,KIMARA DAR ES SALAAM TANZANIA,4/1/2016,,"Kimara, Dar es Salaam, Tanzania",-6.8065581,39.1803741,ChIJX5MpY-o3XBgRDfJRbEiRA3k,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,7/27/2016 9:25,10/24/2016
5bb6ff6c-9c2d-4311-9adb-a75124e60e46,a84cb241-1635-414a-8aa1-23f56ca20985,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
5d9356b7-4d1d-4f94-b6a7-2d3a2d3a70af,e7ef6378-913a-4e3a-8b41-050cb89beb4c,location,BEIRUT DIGITAL DISTRICT BEIRUT LEBANON,,,"1 floor ZTE corpiration Bdd1499, Nassif Yazigi Street,, Beirut, Lebanon",33.8915863,35.5054779,ChIJkQVdiuEWHxURtgXwwO_0Sgg,,,,,Lebanon,Beirut,Beirut,,,,,Beirut,,,,,,,,,,,,,,,,,,,,,6/20/2016 17:41,10/24/2016
5dcc555b-1792-4f3d-b74e-b68b788b247b,80257fa0-5b5d-4c64-95eb-82c118ded512,person,"AIN SAADEH, MOUNT LEBANON, LEBANON",,,"Ain Saadeh, Lebanon",33.8640175,35.5971069,ChIJBVGnyJg9HxURjGCWIzfYJ80,,,,,Lebanon,Mount Lebanon,Matn,Ain Saadeh,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2016 12:23,10/24/2016
5dcd9b93-c907-4806-8ab5-101fbefffd36,933895dd-60db-4a00-9d99-607b794a17b7,person,"MANYARA, TANZANIA",,,"Manyara, Tanzania",-3.5999999,35.9333344,ChIJPYi4bnR_NhgRyTzR2_UYMAE,,,,,Tanzania,Mkoa wa Arusha,Monduli,,,,,Manyara,,,,,,,,,,,,,,,,,,,,,9/7/2016 6:54,10/24/2016
5e1f0be7-1629-499f-b84b-a400a5a5b6e6,abd55a2b-f523-414a-b77e-9f3fc8182324,event,TANZANIA,1/1/2014,12/1/2015,Tanzania,-6.3690281,34.8888206,ChIJEaFpSDFRSxgRMMTBSzEXWog,,,,,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/2/2016 11:08,10/24/2016
5e1f0be7-1629-499f-b84b-a400a5a5b6e6,05e979f8-bc25-422d-9b9e-6596cce5b42c,event,SAN FRANCISCO CA UNITED STATES,5/1/2015,5/1/2015,"San Francisco, CA, USA",37.774929,-100,ChIJIQBpAG2ahYAR_6128GcTUEo,,,,,United States,California,San Francisco County,,,,,San Francisco,,,,,,,,,,,,,,,,,,,,,9/2/2016 11:08,10/24/2016
5e1f0be7-1629-499f-b84b-a400a5a5b6e6,cd0566e1-24b5-47b9-9d0a-d0708de6a603,organization,KINYEREZI DAR ES SALAAM TANZANIA,11/1/2014,,"Kinyerezi, Dar es Salaam, Tanzania",-6.8476558,39.2011719,ChIJQ30SoLRJXBgR0xuX7DSCYoM,,,,,Tanzania,Dar es Salaam,Ilala,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,9/2/2016 11:08,10/24/2016
5e1f0be7-1629-499f-b84b-a400a5a5b6e6,975ffc97-c4bf-42f4-a1d9-f303fcbb5a2a,person,"MWANZA, MWANZA REGION, TANZANIA",,,"Mwanza, Tanzania",-2.5164306,32.91745,ChIJkfuMScZkzhkRHaUjfwomKXU,,,,,Tanzania,Mwanza Region,Nyamagana,,,,,Mwanza,,,,,,,,,,,,,,,,,,,,,9/2/2016 11:08,10/24/2016
5ecfdd4c-06f2-48a1-af19-c69f0e6702a1,5dea990a-3980-429d-9b5d-a7b56b76cf54,person,"TRIPOLI, NORTH, LEBANON",,,"Tripoli, Lebanon",34.4345932,35.8361626,ChIJM524nav2IRUReIXefVJSPDI,,,,,Lebanon,North,Tripoli,Tripoli,,,,Tripoli,,,,,,,,,,,,,,,,,,,,,7/25/2016 10:20,10/24/2016
5ecfdd4c-06f2-48a1-af19-c69f0e6702a1,c8b2ff9f-6fde-4b33-b47d-864ddd3d4d25,location,TRIPOLI NORTH LEBANON,,,"Tripoli, Lebanon",34.4345932,35.8361626,ChIJM524nav2IRUReIXefVJSPDI,,,,,Lebanon,North,Tripoli,Tripoli,,,,Tripoli,,,,,,,,,,,,,,,,,,,,,7/25/2016 10:20,10/24/2016
5ecfdd4c-06f2-48a1-af19-c69f0e6702a1,d0be817c-91d3-4668-b2d4-1ea587bc77ad,location,TRIPOLI NORTH LEBANON,,,"Tripoli, Lebanon",34.4345932,35.8361626,ChIJM524nav2IRUReIXefVJSPDI,,,,,Lebanon,North,Tripoli,Tripoli,,,,Tripoli,,,,,,,,,,,,,,,,,,,,,7/25/2016 10:20,10/24/2016
5ecfdd4c-06f2-48a1-af19-c69f0e6702a1,264a28bf-d09b-4ae9-9bf4-a1de3a558975,location,TRIPOLI NORTH LEBANON,,,"Tripoli, Lebanon",34.4345932,35.8361626,ChIJM524nav2IRUReIXefVJSPDI,,,,,Lebanon,North,Tripoli,Tripoli,,,,Tripoli,,,,,,,,,,,,,,,,,,,,,7/25/2016 10:20,10/24/2016
5ecfdd4c-06f2-48a1-af19-c69f0e6702a1,906452a2-1cab-4b49-80b8-b82d4b5db0ab,location,TRIPOLI NORTH LEBANON,,,"Tripoli, Lebanon",34.4345932,35.8361626,ChIJM524nav2IRUReIXefVJSPDI,,,,,Lebanon,North,Tripoli,Tripoli,,,,Tripoli,,,,,,,,,,,,,,,,,,,,,7/25/2016 10:20,10/24/2016
5ee0bd9d-6557-4638-be26-110f7b0f4a7c,7cc160ba-f8fc-46db-9925-d633e5e8d143,location,BERYTECH TECHNOLOGICAL POLE BEIRUT LEBANON,,,"Berytech Technological Pole, Beirut, Lebanon",33.8802719,35.5140457,ChIJVZo_VAQXHxUR-DaI2gC__9M,,,,,Lebanon,Beirut,Beirut,,,,,Beirut,,,,Berytech Technological Pole,,,,,,,,,,,,,,,,,6/13/2016 12:00,10/24/2016
5ee0bd9d-6557-4638-be26-110f7b0f4a7c,9486c3a7-16d0-434a-9def-c8147478a19c,organization,BERYTECH TECHNOLOGICAL POLE BEIRUT LEBANON,6/1/2008,,"Berytech Technological Pole, Beirut, Lebanon",33.8802719,35.5140457,ChIJVZo_VAQXHxUR-DaI2gC__9M,,,,,Lebanon,Beirut,Beirut,,,,,Beirut,,,,Berytech Technological Pole,,,,,,,,,,,,,,,,,6/13/2016 12:00,10/24/2016
5ee0bd9d-6557-4638-be26-110f7b0f4a7c,558c7dd3-956d-4ad4-ac64-50fb78052f78,location,BERYTECH TECHNOLOGICAL POLE BEIRUT LEBANON,,,"Berytech Technological Pole, Beirut, Lebanon",33.8802719,35.5140457,ChIJVZo_VAQXHxUR-DaI2gC__9M,,,,,Lebanon,Beirut,Beirut,,,,,Beirut,,,,Berytech Technological Pole,,,,,,,,,,,,,,,,,6/13/2016 12:00,10/24/2016
5ee0bd9d-6557-4638-be26-110f7b0f4a7c,cc27fca9-a425-4b69-9a6b-0d37b02f882e,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,6/13/2016 12:00,10/24/2016
5ee0bd9d-6557-4638-be26-110f7b0f4a7c,755e406b-4ec6-439a-aa57-b389e18feb11,location,BEIRUT LEBANON,,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,6/13/2016 12:00,10/24/2016
5f689f48-df76-41af-976c-d00cbda2a9bb,ae8098e3-b99e-4dd4-8cc9-c7777b895a01,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,6/16/2016 14:54,10/24/2016
5f689f48-df76-41af-976c-d00cbda2a9bb,86aa025c-d899-4fa4-b779-cd2474e4cd05,event,BEIRUT DIGITAL DISTRICT BEIRUT LEBANON,1/1/2012,3/1/2012,"8th Floor, Bdd1499, Nassif Yazigi Street,، Beirut, Lebanon",33.8915863,35.5054779,ChIJkQVdiuEWHxURtgXwwO_0Sgg,,,,,Lebanon,,,,,,,Beirut,,,,,,,,,,,,,,,,,,,,,6/16/2016 14:54,10/24/2016
60ac8dc4-f230-4bc9-bf94-185db3732f26,9fa0da3e-498b-4792-9860-b5b2462fcfee,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/4/2016 9:03,10/24/2016
60ac8dc4-f230-4bc9-bf94-185db3732f26,9e48a4ee-e77e-41f5-b9c5-791e345cfff2,event,BAGAMOYO PWANI TANZANIA,9/1/2010,9/1/2010,"Bagamoyo, Tanzania",-6.4456339,38.898941,ChIJU3AQkXyRXBgRFGfHnNifF6o,,,,,Tanzania,Pwani,Bagamoyo,,,,,Bagamoyo,,,,,,,,,,,,,,,,,,,,,8/4/2016 9:03,10/24/2016
60ac8dc4-f230-4bc9-bf94-185db3732f26,3bfdf1fb-d84c-4ee6-965f-ea19173b8542,organization,MOROCCO MORROCO ROAD DAR ES SALAAM TANZANIA,1/1/2015,,"Morroco Rd, Dar es Salaam, Tanzania",-6.7786036,39.263813,ChIJu9y9iGlMXBgRd3-1B5qDgnQ,,Morroco Road,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/4/2016 9:03,10/24/2016
6133b1a6-15fd-4c52-98ba-76d31b97b5f0,c8681924-0ce8-479d-9860-564a6d6a7f73,organization,OYSTERBAY DAR ES SALAAM TANZANIA,7/1/2016,,"Oyster Bay, Dar es Salaam, Tanzania",-6.7736669,39.2765045,ChIJ-3iwXV5MXBgReX3URGwM158,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/3/2016 14:24,10/24/2016
6133b1a6-15fd-4c52-98ba-76d31b97b5f0,92696141-d747-473e-93a8-2f5e4724a396,event,DAR ES SALAAM TANZANIA,6/1/2016,7/1/2016,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/3/2016 14:24,10/24/2016
6133b1a6-15fd-4c52-98ba-76d31b97b5f0,2d374082-8ffd-4107-b5e7-e40b5b2a8ba3,event,DAR ES SALAAM TANZANIA,5/1/2016,5/1/2016,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/3/2016 14:24,10/24/2016
6133b1a6-15fd-4c52-98ba-76d31b97b5f0,f37d536e-80fb-4db6-88a1-f9908806ce15,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/3/2016 14:24,10/24/2016
6133b1a6-15fd-4c52-98ba-76d31b97b5f0,e4fbcd6b-2778-453d-b95b-901c38fdd4f4,event,DAR ES SALAAM TANZANIA,8/1/2015,8/1/2015,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/3/2016 14:24,10/24/2016
6153f75d-414a-4d47-b233-c03de57dbcb9,b2ff7605-87e4-4e47-9166-7d42f926e100,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
6153f75d-414a-4d47-b233-c03de57dbcb9,c4bbfc00-6048-4a85-8f4f-99be17d73355,organization,BEIRUT LEBANON,1/1/2012,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
6153f75d-414a-4d47-b233-c03de57dbcb9,3b6772f4-c961-44c4-a7c5-717f1ff837bd,location,BEIRUT SOUKS BEIRUT LEBANON,,,"Majidiye, Beirut, Lebanon",33.9001694,35.5038643,ChIJw0RaI-YWHxURJ2qmcCyowAI,,,,,Lebanon,Beirut,Beirut,,,,,Beirut,,,Majidiye,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
6153f75d-414a-4d47-b233-c03de57dbcb9,7509aab3-3a56-4718-a75d-ea189bd6f4fe,location,BEIRUT LEBANON,,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
616f77cc-b183-4e8e-add2-50eefee8eba3,fc260729-3792-4269-b5bd-60c24343786a,location,MKALESS 2001 BLDG MKALLESS MOUNT LEBANON LEBANON,,,"Mkalless, Lebanon",33.859951,35.5521965,ChIJkWALf8MXHxURw59zhqrcMK4,,,,,Lebanon,Mount Lebanon,El Metn,Mkalless,,,,,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
616f77cc-b183-4e8e-add2-50eefee8eba3,30ece722-0dfb-4d80-aec9-18ed9bae82d5,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
616f77cc-b183-4e8e-add2-50eefee8eba3,2613407b-66d7-4aea-b0e1-7e525b31be63,location,BARCELONA SPAIN,,,"Barcelona, Barcelona, Spain",41.3850632,2.1734035,ChIJ5TCOcRaYpBIRCmZHTz37sEQ,,,,,Spain,Catalonia,Barcelona,El Barcelonès,Barcelona,,,Barcelona,,,,,,,,,,,,,,,,,,,,,5/24/2016 18:06,10/24/2016
656ad602-6dd3-4799-b943-a14f254eb9fd,32ed4b06-1fa1-4e3d-a20e-ad42c3a67da2,person,"ARUSHA, TANZANIA",,,"Arusha, Tanzania",-3.3869255,36.682991,ChIJg3M48ogcNxgRUnFJ7PcHGbw,,,,,Tanzania,Arusha,Arusha,,,,,Arusha,,,,,,,,,,,,,,,,,,,,,8/23/2016 10:04,10/24/2016
65fc4d04-a8d2-4536-8875-e8da5d113159,f1211aef-da40-4014-9e72-a491cfd6cd2f,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,9/7/2016 7:44,10/24/2016
65fc4d04-a8d2-4536-8875-e8da5d113159,a5f0dbf0-c698-4f4c-baab-cab6c66f1090,organization,KINONDONI TANZANIA,1/1/2014,,"Kinondoni, Tanzania",-6.77424,39.1127357,ChIJ12XD3tT3XBgRX3b3GnhqSPU,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,,,,,,,,,,,,,,,,,,,,,,9/7/2016 7:44,10/24/2016
6607952c-0ad4-405c-869c-ee9852f0f80d,d43253e7-ce00-4dbd-9eab-b4eee0806670,location,BERYTECH TECHNOLOGICAL POLE ESIB BEIRUT MOUNT LEBANON LEBANON,,,"East Suburbs, Beirut 11-7503, Lebanon",33.864975,35.5622215,ChIJXZ7f7dYXHxURK_gCNYU2f3Q,,,,,Lebanon,Mount Lebanon,,,,,,Beirut,,,,,,Nov-03,,,,,,,,,,,,,,,7/15/2016 6:01,10/24/2016
6607952c-0ad4-405c-869c-ee9852f0f80d,c2b63cde-2784-4ae6-801c-be66a6d2cc71,location,BERYTECH TECHNOLOGICAL POLE BEIRUT LEBANON,,,"Berytech Technological Pole, Beirut, Lebanon",33.8802719,35.5140457,ChIJVZo_VAQXHxUR-DaI2gC__9M,,,,,Lebanon,Beirut,Beirut,,,,,Beirut,,,,Berytech Technological Pole,,,,,,,,,,,,,,,,,7/15/2016 6:01,10/24/2016
6607952c-0ad4-405c-869c-ee9852f0f80d,cf5c7b41-9389-4610-a900-cc5b0a691d8a,location,FORUM DE BEIRUT EXPO JISR BEIRUT LEBANON,,,"Jisr, Lebanon",33.898304,35.5353928,ChIJp5Sx3kIWHxURhh7-2pXUQd8,,,,,Lebanon,Beirut,Beirut,Jisr,,,,,,,,,,,,,,,,,,,,,,,,,7/15/2016 6:01,10/24/2016
6607952c-0ad4-405c-869c-ee9852f0f80d,71d9e2d7-ed56-4197-bb8d-6093bd5123ff,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8886299,35.4954796,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Msaytbeh,,,,Beirut,,,,,,,,,,,,,,,,,,,,,7/15/2016 6:01,10/24/2016
66d74b7b-4c0e-44ac-ae16-24446f35acfd,d0e3e874-7dfc-4a08-9303-fd59bc10d64e,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8937912,35.5017776,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,,,,,Beirut,,,,,,,,,,,,,,,,,,,,,7/27/2016 13:08,10/24/2016
66f01026-df7e-42df-9301-ce525d685bc0,c096ff71-0546-490f-8481-1d3142940999,location,DAR ES SALAAM TANZANIA,,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/26/2016 14:01,10/24/2016
66f01026-df7e-42df-9301-ce525d685bc0,c845b272-1fd2-4c82-a74e-2cacfc856fef,organization,VINGUNGUTI TANZANIA,4/1/2007,,"Vingunguti, Dar es Salaam, Tanzania",-6.8364768,39.2388496,ChIJtW4ywClKXBgRmi1PCNhoxFw,,,,,Tanzania,Dar es Salaam,Ilala,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/26/2016 14:01,10/24/2016
66f01026-df7e-42df-9301-ce525d685bc0,6e60877a-fb6f-44d8-9bad-f7cc32df32f2,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/26/2016 14:01,10/24/2016
67448d3b-cf0a-4fc2-bd05-19c05e96ceee,add33129-5fd9-4470-a4c4-84b09aa3f3b0,location,FORUM DE BEIRUT EXPO BEIRUT BEIRUT GOVERNORATE LEBANON,,,"Jisr, Bayrut, Lebanon",33.898304,35.5353928,ChIJp5Sx3kIWHxURhh7-2pXUQd8,,,,,Lebanon,Beirut,Beirut,Jisr,,,,Bayrut,,,,,,,,,,,,,,,,,,,,,5/26/2016 8:09,10/24/2016
67448d3b-cf0a-4fc2-bd05-19c05e96ceee,ab8115e0-154c-4fa3-8bce-ebcf0bf9a9be,location,LEMALL BEIRUT MOUNT LEBANON LEBANON,,,"Sin El Fil, Beirut, Lebanon",33.8698349,35.5369034,ChIJT6hgcLoXHxURumhcYxCzaSg,,,,,Lebanon,Mount Lebanon,Matn,,,,,Beirut,,,Sin El Fil,,,,,,,,,,,,,,,,,,5/26/2016 8:09,10/24/2016
67448d3b-cf0a-4fc2-bd05-19c05e96ceee,92daf71e-6d0b-4170-b39f-0e7478aebd16,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8937912,35.5017776,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Beirut,,,,Beirut,,,,,,,,,,,,,,,,,,,,,5/26/2016 8:09,10/24/2016
6a215820-f96e-4cdd-baa6-c080235b6f46,33eef82f-a851-4548-b74c-ea330efa76bd,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,7/22/2016 9:50,10/24/2016
6a73df63-de4c-4de2-a9a8-955c2d34b6a6,95ccf665-f265-4c1c-b17d-c2e83f4d121e,person,"BEIRUT, LEBANON",,,"Beirut, Lebanon",33.8937912,35.5017776,ChIJj6eAWCEXHxURtDaY6bqCkXI,,,,,Lebanon,Beirut,Beirut,Beirut,,,,Beirut,,,,,,,,,,,,,,,,,,,,,6/20/2016 15:18,10/24/2016
6ad6427f-930b-46ba-bfe8-11985eb86589,7abc8e97-07a9-4a53-bb74-c7aabac8fe99,person,"DAR ES SALAAM, TANZANIA",,,"Dar es Salaam, Tanzania",-6.7923541,39.2083282,ChIJ8dabFq5LXBgR3aGGoCZrD5Q,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/24/2016 9:01,10/24/2016
6ad6427f-930b-46ba-bfe8-11985eb86589,0599c729-3d2e-4df4-a8c6-0d8edf66a292,organization,UBUNGO DAR ES SALAAM TANZANIA,1/1/2014,,"Ubungo, Dar es Salaam, Tanzania",-6.7873354,39.2011719,ChIJF6M_sCtJXBgRAERkfRXtZzA,,,,,Tanzania,Dar es Salaam,Kinondoni,,,,,Dar es Salaam,,,,,,,,,,,,,,,,,,,,,8/24/2016 9:01,10/24/2016
